segNum,segLength,cumLength,EInit,NInit,UpInit,psiInit,kStart,kEnd,grade,bank,maxE,maxV,frictionBase,updatedFriction,mapType,totalLength,totalSegs,creationTime,x,y,z,bufferLeft,bufferRight,
572,0.499997164,608.7921162,-827.9594926,-335.718818,0,3.033224417,-0.009594241,-0.009600226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0.999979073,609.7920953,-828.0183467,-336.2154311,0,3.023631893,-0.009600226,-0.009613043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0.999955619,610.7920509,-828.1431974,-337.207718,0,3.016429163,-0.009613043,-0.009626979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,0.9999308,611.7919817,-828.2775695,-338.1986674,0,3.006815371,-0.009626979,-0.009642026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0.999947523,612.7919292,-828.4214606,-339.188179,0,2.997188565,-0.009642026,-0.009658174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,0.999977662,613.7919069,-828.5748751,-340.1761949,0,2.987547497,-0.009658174,-0.009675413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0.999994149,614.7919011,-828.7378142,-341.1626293,0,2.977890852,-0.009675413,-0.009693731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0.999990844,615.7918919,-828.9102751,-342.1473697,0,2.968217589,-0.009693731,-0.009713116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,1.499981432,617.2918733,-829.0922531,-343.1302975,0,2.958526836,-0.009713116,-0.009744162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0.999994847,618.2918682,-829.3830612,-344.6010754,0,2.946386442,-0.009744162,-0.009766151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0.999991338,619.2918595,-829.5888276,-345.5790506,0,2.934217068,-0.009766151,-0.009789156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1.499970407,620.7918299,-829.8041057,-346.5548667,0,2.924457298,-0.009789156,-0.00938933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0.499996721,621.2918266,-830.1447012,-348.0143858,0,2.912334048,-0.00938933,-0.009255466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0.999992366,622.291819,-830.262833,-348.4997859,0,2.902863712,-0.009255466,-0.008987103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0.999983973,623.291803,-830.5057921,-349.4689348,0,2.895961585,-0.008987103,-0.008718144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0.999969612,624.2917726,-830.7574525,-350.4358963,0,2.886982087,-0.008718144,-0.008448865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0.999956807,625.2917294,-831.0175431,-351.40069,0,2.878270876,-0.008448865,-0.008179508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0.999962573,626.291692,-831.2857947,-352.3633425,0,2.869828057,-0.008179508,-0.007910285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0.999969404,627.2916614,-831.561943,-353.323897,0,2.861653471,-0.007910285,-0.007641387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0.999974959,628.2916363,-831.8457194,-354.2823796,0,2.853746825,-0.007641387,-0.007372978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,0.49999785,628.7916342,-832.1368542,-355.2388143,0,2.846107787,-0.007372978,-0.007238999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0.999990413,629.7916246,-832.2850994,-355.7162794,0,2.840545571,-0.007238999,-0.006971574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0.999997773,630.7916224,-832.5867697,-356.6696961,0,2.835149924,-0.006971574,-0.006704941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0.999997582,631.79162,-832.8951263,-357.6211293,0,2.828177727,-0.006704941,-0.006439183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0.999996653,632.7916166,-833.2098978,-358.5705971,0,2.821471236,-0.006439183,-0.006174361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,1.499982094,634.2915987,-833.5308147,-359.518124,0,2.815029774,-0.006174361,-0.005778966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1.499986163,635.7915849,-834.02312,-360.9358196,0,2.807363213,-0.005778966,-0.005385815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0.999993219,636.7915781,-834.5277398,-362.3492956,0,2.798689863,-0.005385815,-0.005124946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0.999998625,637.7915767,-834.8705458,-363.2893109,0,2.791899086,-0.005124946,-0.00486503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0.999990453,638.7915672,-835.2181531,-364.2275171,0,2.786771226,-0.00486503,-0.004606022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0.999987518,639.7915547,-835.5702877,-365.1639266,0,2.78190377,-0.004606022,-0.004326249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0.999984125,640.7915388,-835.9266838,-366.0985835,0,2.777299525,-0.004326249,-0.004045945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0.999976029,641.7915148,-836.2870793,-367.0315814,0,2.772972258,-0.004045945,-0.003765217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0.999968786,642.7914836,-836.6512123,-367.963024,0,2.768925783,-0.003765217,-0.003484156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0.99997979,643.7914634,-837.0188228,-368.8930202,0,2.76516039,-0.003484156,-0.003202837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0.999993472,644.7914569,-837.3896572,-369.821695,0,2.761676263,-0.003202837,-0.002921324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,0.999995303,645.7914522,-837.7634566,-370.7491587,0,2.758473544,-0.002921324,-0.002639676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0.499999953,646.2914521,-838.1399562,-371.6755083,0,2.755552382,-0.002639676,-0.002498815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1.499984538,647.7914367,-838.3291379,-372.1383006,0,2.753537545,-0.002498815,-0.002076146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0.99998582,648.7914225,-838.9000111,-373.5252867,0,2.75113284,-0.002076146,-0.001794328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0.999993791,649.7914163,-839.2830445,-374.4489284,0,2.748479175,-0.001794328,-0.001512499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0.999995667,650.791412,-839.6677396,-375.3718938,0,2.74668499,-0.001512499,-0.001230673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0.999989458,651.7914014,-840.053834,-376.2942852,0,2.745172594,-0.001230673,-0.00094886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1.999968773,653.7913702,-840.4410641,-377.2162032,0,2.743941995,-0.00094886,-0.000385283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0.999963856,654.791334,-841.2178941,-379.0590587,0,2.742659672,-0.000385283,-0.000103518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0.999946225,655.7912803,-841.6069675,-379.980198,0,2.741940895,-0.000103518,0.000178233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0.999934294,656.7912146,-841.9961313,-380.9012855,0,2.741837382,0.000178233,0.000459978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,0.999946705,657.7911613,-842.3851276,-381.8224343,0,2.7420156,0.000459978,0.000741726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0.499999987,658.2911613,-842.7737057,-382.7437748,0,2.742475543,0.000741726,0.000882609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,1.499973781,659.791135,-842.9677651,-383.204571,0,2.742996595,0.000882609,0.000820663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0.999982679,660.7911177,-843.5487505,-384.587433,0,2.743851952,0.000820663,0.000779364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0.999976454,661.7910942,-843.9351206,-385.509742,0,2.74488635,0.000779364,0.000738066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0.999984346,662.7910785,-844.3207698,-386.4323469,0,2.745665688,0.000738066,0.000696767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0.999982249,663.7910608,-844.7057414,-387.3552446,0,2.746403729,0.000696767,0.000655469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,0.999983623,664.7910444,-845.0900697,-388.2784096,0,2.747100477,0.000655469,0.000614172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,0.999997729,665.7910421,-845.4737938,-389.2018288,0,2.747755928,0.000614172,0.000572874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0.999998867,666.791041,-845.8569566,-390.1254977,0,2.748370088,0.000572874,0.000531578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0.999997665,667.7910386,-846.2395911,-391.0493882,0,2.748942957,0.000531578,0.000490282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0.999996985,668.7910356,-846.6217343,-391.9734817,0,2.74947453,0.000490282,0.000448987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0.99999717,669.7910328,-847.0034245,-392.8977626,0,2.749964807,0.000448987,0.000407692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0.999999456,670.7910323,-847.3846999,-393.8222154,0,2.75041379,0.000407692,0.000366399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1.999998139,672.7910304,-847.7655993,-394.7468257,0,2.75082148,0.000366399,0.000283813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0.999996696,673.7910271,-848.5264191,-396.596447,0,2.751350428,0.000283813,0.000242521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0.999993173,674.7910203,-848.9064146,-397.5214237,0,2.751796791,0.000242521,0.00020123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0.999993519,675.7910138,-849.2861837,-398.4464876,0,2.752039309,0.00020123,0.000159938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,0.999994267,676.791008,-849.6657659,-399.3716259,0,2.752240535,0.000159938,0.000118646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0.999995144,677.7910032,-850.0451993,-400.296823,0,2.75240047,0.000118646,7.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,0.999995991,678.7909992,-850.4245219,-401.2220625,0,2.752519113,7.74E-05,4.24E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0.999996918,679.7909961,-850.8037767,-402.1473265,0,2.752591162,4.24E-06,-6.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0.99999883,680.7909949,-851.1830265,-403.0725896,0,2.752595406,-6.89E-05,-0.000141977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,0.999999652,681.7909946,-851.5623397,-403.9978258,0,2.752526543,-0.000141977,-0.000215088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0.99999966,682.7909942,-851.9417837,-404.9230067,0,2.75238457,-0.000215088,-0.0002882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0.999999179,683.7909934,-852.3214261,-405.8481047,0,2.752169489,-0.0002882,-0.000361311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0.499999841,684.2909933,-852.7013346,-406.773092,0,2.751881299,-0.000361311,-0.000397866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1.499997257,685.7909905,-852.89141,-407.2355361,0,2.751619463,-0.000397866,-0.000507528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0.999999421,686.7909899,-853.4622216,-408.6226265,0,2.751197242,-0.000507528,-0.000580634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,0.999999687,687.7909896,-853.8433365,-409.5471208,0,2.750578083,-0.000580634,-0.000653735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0.999999903,688.7909895,-854.2249893,-410.4713967,0,2.749997466,-0.000653735,-0.000726832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0.999999948,689.7909895,-854.6072479,-411.3954271,0,2.749343748,-0.000726832,-0.000799923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1.999993918,691.7909834,-854.9901802,-412.3191846,0,2.74861693,-0.000799923,-0.000946082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,0.999982075,692.7909655,-855.758335,-414.1657668,0,2.747380518,-0.000946082,-0.001019145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,0.999962384,693.7909279,-856.1436887,-415.0885263,0,2.745997946,-0.001019145,-0.001092194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,0.99995432,694.7908822,-856.52998,-416.0108863,0,2.744978815,-0.001092194,-0.001165228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,0.999949387,695.7908316,-856.9172811,-416.9328304,0,2.743886635,-0.001165228,-0.001238243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,0.499999651,696.2908312,-857.3056612,-417.8543343,0,2.742721411,-0.001238243,-0.001274746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,1.499978985,697.7908102,-857.5002875,-418.3149375,0,2.741801831,-0.001274746,-0.001384217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,0.999987583,698.7907978,-858.0859669,-419.6960005,0,2.740502656,-0.001384217,-0.000966738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0.999988154,699.7907859,-858.4779361,-420.6161005,0,2.738869183,-0.000966738,-0.00054933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0.999986622,700.7907726,-858.8708028,-421.5358399,0,2.737902324,-0.00054933,-0.000131967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0.999993632,701.7907662,-859.2641787,-422.4553725,0,2.737352915,-0.000131967,0.00028539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0.999994084,702.7907603,-859.6576798,-423.3748621,0,2.73722093,0.00028539,0.00070277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0.999991625,703.7907519,-860.050916,-424.2944584,0,2.737506363,0.00070277,0.001120205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,0.999993522,704.7907454,-860.4434989,-425.2143146,0,2.738209232,0.001120205,0.001537722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0.99999287,705.7907383,-860.8350426,-426.1345906,0,2.739329574,0.001537722,0.001955338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0.999988515,706.7907268,-861.2251588,-427.0554398,0,2.740867442,0.001955338,0.002373057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0.99998967,707.7907165,-861.6134586,-427.9770146,0,2.742822898,0.002373057,0.00279087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1.499994579,709.2907111,-861.9995569,-428.8994759,0,2.745196009,0.00279087,0.003417705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,1.499998918,710.79071,-862.5737317,-430.2851785,0,2.74877159,0.003417705,0.004044492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0.999998239,711.7907082,-863.1407742,-431.6737539,0,2.75389787,0.004044492,0.004462167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,0.999996752,712.790705,-863.5141931,-432.6013235,0,2.75886604,0.004462167,0.004879541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0.999993672,713.7906986,-863.8834722,-433.5305564,0,2.763327815,0.004879541,0.005296442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,0.999988424,714.7906871,-864.2482236,-434.4616069,0,2.768207007,0.005296442,0.005712662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,0.999985413,715.7906725,-864.6080591,-435.3946289,0,2.773503286,0.005712662,0.006127951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0.999980927,716.7906534,-864.9625922,-436.3297801,0,2.779216192,0.006127951,0.006542015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,0.999977827,717.7906312,-865.311435,-437.2672151,0,2.785345103,0.006542015,0.006954514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,0.999982449,718.7906137,-865.6542006,-438.2070909,0,2.791889195,0.006954514,0.007235565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0.999982525,719.7905962,-865.9905166,-439.1495397,0,2.798825573,0.007235565,0.007519056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0.999988825,720.790585,-866.3200551,-440.094559,0,2.806066749,0.007519056,0.007805042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0.999991566,721.7905766,-866.6425041,-441.0421253,0,2.813592637,0.007805042,0.00809355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1.49993954,723.2905161,-866.9575484,-441.9922061,0,2.821405248,0.00809355,0.008531015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,0.999942013,724.2904581,-867.4155282,-443.4219273,0,2.831592148,0.008531015,0.008825744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0.999953055,725.2904112,-867.7106708,-444.378112,0,2.842203659,0.008825744,0.009122863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0.999965594,726.2903768,-867.9973128,-445.3367166,0,2.8510351,0.009122863,0.009422263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,0.99997152,727.2903483,-868.2751404,-446.2977132,0,2.860162251,0.009422263,0.009723793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,1.999926627,729.2902749,-868.5438376,-447.2610663,0,2.869586947,0.009723793,0.010332456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0.999984363,730.2902593,-869.0525757,-449.194692,0,2.884322529,0.010332456,0.010639104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0.999989187,731.2902485,-869.2919958,-450.1649344,0,2.899662679,0.010639104,0.010946894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,0.999993121,732.2902416,-869.5210288,-451.1374154,0,2.910293574,0.010946894,0.011255467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1.499972299,733.7902139,-869.7393602,-452.1121047,0,2.921229242,0.011255467,0.01171889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,0.499996242,734.2902101,-870.0461,-453.5781913,0,2.93534427,0.01171889,0.011873287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,1.499965872,735.790176,-870.1426564,-454.0679628,0,2.946943018,0.011873287,0.012335332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,0.99998414,736.7901602,-870.414698,-455.5404153,0,2.958898669,0.012335332,0.012641696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,0.999979398,737.7901396,-870.5809818,-456.5246543,0,2.974226477,0.012641696,0.012945995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0.999964371,738.7901039,-870.7348358,-457.5109322,0,2.986845286,0.012945995,0.013247541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0.999940328,739.7900443,-870.8759447,-458.4992096,0,2.999768536,0.013247541,0.013140526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0.999931819,740.7899761,-871.0040592,-459.489424,0,3.012926839,0.013140526,0.013035443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0.999945663,741.7899217,-871.1191935,-460.4814407,0,3.026048846,0.013035443,0.012932445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1.499930511,743.2898522,-871.2214265,-461.4751078,0,3.039068828,0.012932445,0.012782173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0.999983489,744.2898357,-871.3507515,-462.9683083,0,3.055198913,0.012782173,0.012685003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0.999983236,745.289819,-871.4210648,-463.9653429,0,3.071186878,0.012685003,0.012590388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1.499958148,746.7897771,-871.4787423,-464.9634045,0,3.083867338,0.012590388,0.01245351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1.49995792,748.289735,-871.5417336,-466.4620252,0,3.099584479,0.01245351,0.012322998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,0.999993085,749.2897281,-871.5767263,-467.9619773,0,3.118267691,0.012322998,0.012239688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0.999984385,750.2897125,-871.5846277,-468.9624159,0,3.133694932,0.012239688,0.012159441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1.499975,751.7896875,-871.5802763,-469.9630023,0,3.145941471,0.012159441,0.012044993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0.999993655,752.7896812,-871.5509432,-471.4637925,0,3.161135273,0.012044993,0.011972752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,0.999992787,753.789674,-871.5162951,-472.4640172,0,3.176219119,0.011972752,0.011903842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,0.999901988,754.7895759,-871.4696623,-473.4637878,0,3.188202291,0.011903842,0.011838334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0.999929333,755.7895053,-871.4111274,-474.4628404,0,3.200116151,0.011838334,0.011776282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,0.999911571,756.7894168,-871.3407612,-475.4611189,0,3.211963847,0.011776282,0.011717749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0.999921957,757.7893388,-871.2586432,-476.4584042,0,3.223748829,0.011717749,0.011662788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,1.499963603,759.2893024,-871.1648479,-477.4545502,0,3.235474048,0.011662788,0.01158716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,0.499998196,759.7893006,-871.0024196,-478.9463128,0,3.250048862,0.01158716,0.011573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1.499962443,761.289263,-870.9425191,-479.4428152,0,3.261657318,0.011573125,0.011531305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0.999988051,762.2892511,-870.7456522,-480.9297882,0,3.273221536,0.011531305,0.01150372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,0.999989992,763.2892411,-870.6001583,-481.9189063,0,3.287639953,0.01150372,0.011476426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,0.999988619,764.2892297,-870.443322,-482.9061417,0,3.29914018,0.011476426,0.011449465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,0.999973995,765.2892037,-870.2751921,-483.8913915,0,3.310611578,0.011449465,0.01142288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,0.999974802,766.2891785,-870.0958192,-484.8745428,0,3.322054684,0.01142288,0.01139671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1.999917244,768.2890957,-869.9052489,-485.855511,0,3.333470168,0.01139671,0.011345768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1.499969601,769.7890653,-869.4907166,-487.8104653,0,3.350539772,0.011345768,0.011308922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0.499995355,770.2890607,-869.1507764,-489.2702372,0,3.37038714,0.011308922,0.011296921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1.499977503,771.7890382,-869.0319634,-489.7555334,0,3.381695581,0.011296921,0.011261816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0.999988482,772.7890267,-868.6591155,-491.2073395,0,3.392976541,0.011261816,0.011239197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0.999985179,773.7890119,-868.3969339,-492.1716938,0,3.407049131,0.011239197,0.011217238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0.999987283,774.7889992,-868.123917,-493.1331126,0,3.418281648,0.011217238,0.011195962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,0.999983308,775.7889825,-867.8401114,-494.0915015,0,3.429493165,0.011195962,0.011175395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0.99997771,776.7889602,-867.5455672,-495.0467547,0,3.440684539,0.011175395,0.011155557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0.999967705,777.7889279,-867.2403331,-495.998771,0,3.451856609,0.011155557,0.01113647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,1.499964314,779.2888922,-866.9244589,-496.9474465,0,3.463010235,0.01113647,0.011109285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0.999989501,780.2888817,-866.4307928,-498.3640073,0,3.476927177,0.011109285,0.011092151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0.999986693,781.2888684,-866.0885138,-499.3039385,0,3.490820092,0.011092151,0.011145439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0.499997462,781.7888658,-865.7357532,-500.2401742,0,3.501928325,0.011145439,0.011173233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,1.499976295,783.2888421,-865.555444,-500.7068614,0,3.510285164,0.011173233,0.01126114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0.999991197,784.2888333,-864.9988167,-502.1009098,0,3.521485426,0.01126114,0.01132345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0.999986821,785.2888202,-864.614644,-503.0250665,0,3.535560508,0.01132345,0.011388661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,0.999981374,786.2888015,-864.2200076,-503.9448445,0,3.546893836,0.011388661,0.011456712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,2.499840474,788.788642,-863.8149107,-504.8600691,0,3.558292668,0.011456712,0.011638845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0.99995058,789.7885926,-862.7564587,-507.1269917,0,3.578420744,0.011638845,0.011716322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0.99995811,790.7885507,-862.3147759,-508.0249041,0,3.598739015,0.011716322,0.011796329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,0.999972132,791.7885228,-861.8626384,-508.9174943,0,3.610462863,0.011796329,0.011878784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0.999983745,792.7885066,-861.4000453,-509.8045947,0,3.62226561,0.011878784,0.0119636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
